id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,A_Seqv,B_Seqv,C_Seqv,D_Seqv
时间/s,主蒸汽温度,主蒸汽压力,主蒸汽流量,汽机功率,转速信号,高压缸排气温度,高压缸排气压力,高压缸内缸温度测点,中压缸排气温度,中压缸排气压力,#1级抽气温度,#1级抽气压力,#3级抽气温度,#3级抽气压力,#4级抽气温度,#4级抽气压力,#5级抽气温度,#5级抽气压力,#6级抽气温度1,#6级抽气压力1,#6级抽气温度2,#6级抽气压力2,A_Seqv,B_Seqv,A_S1,B_S1
15501,588.30005,186.59821,1789.0081,658.00818,3000.7158,349.60001,37.826477,578.5,261.29999,3.3232062,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.514,16.283,11.311,18.983
15502,588.30005,186.6937,1769.6061,658.00818,3000.7158,349.60001,37.826477,578.5,261.29999,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.512,16.28,11.31,18.98
15503,588.30005,186.6937,1769.6061,658.00818,3001.4568,349.60001,37.826477,578.5,261.29999,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.511,16.277,11.308,18.977
15504,588.30005,186.6937,1756.3351,658.00818,3001.4568,349.60001,37.826477,578.5,261.29999,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.509,16.275,11.306,18.974
15505,588.30005,186.6425,1756.3351,658.00818,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.508,16.272,11.305,18.97
15506,588.30005,186.6425,1745.6431,658.00818,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.506,16.269,11.303,18.967
15507,588.30005,186.70529,1745.6431,658.00818,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.505,16.267,11.301,18.964
15508,588.30005,186.64441,1738.7471,658.00818,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.503,16.264,11.3,18.961
15509,588.30005,186.64441,1738.7471,659.2381,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.502,16.261,11.298,18.958
15510,588.20001,186.64441,1736.7611,659.2381,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.5,16.258,11.297,18.955
15511,588.20001,186.54611,1736.7611,657.72443,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.499,16.256,11.295,18.952
15512,588.20001,186.54611,1731.4171,656.49445,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.497,16.253,11.293,18.948
15513,588.20001,186.56389,1731.4171,656.49445,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.39181137,152.40001,0.083333343,119.10001,0.089111336,9.496,16.25,11.292,18.945
15514,588.20001,186.56389,1726.6781,658.95428,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.494,16.248,11.29,18.942
15515,588.20001,186.56389,1726.6781,658.95428,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.493,16.245,11.288,18.939
15516,588.20001,186.56389,1712.562,658.95428,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.491,16.242,11.287,18.936
15517,588.20001,186.4557,1712.562,658.95428,3002.4409,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.49,16.24,11.285,18.933
15518,588.10004,186.4557,1709.0181,658.95428,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.488,16.237,11.284,18.929
15519,588.10004,186.4557,1709.0181,657.44061,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.487,16.234,11.282,18.926
15520,588.10004,186.4557,1699.1321,657.44061,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.487,16.241,11.282,18.934
15521,588.10004,186.4557,1699.1321,657.44061,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.488,16.251,11.285,18.946
15522,588.10004,186.4557,1684.811,655.64294,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.491,16.263,11.289,18.959
15523,588.10004,186.5367,1684.811,655.64294,3002.0112,349.60001,37.826477,578.5,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.494,16.276,11.294,18.974
15524,588.10004,186.46301,1674.1731,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.499,16.289,11.3,18.99
15525,588,186.46301,1674.1731,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.505,16.304,11.306,19.007
15526,588,186.3932,1669.1371,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.511,16.318,11.314,19.024
15527,588,186.3932,1669.1371,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.517,16.334,11.322,19.042
15528,588,186.3932,1656.8251,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.525,16.35,11.33,19.06
15529,588,186.37831,1656.8251,659.80579,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.532,16.366,11.339,19.079
15530,588,186.4684,1656.8251,655.83221,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.54,16.382,11.348,19.097
15531,588,186.4684,1649.6171,655.83221,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.548,16.399,11.357,19.117
15532,588,186.4684,1649.6171,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76030815,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.557,16.416,11.367,19.136
15533,588,186.33871,1636.233,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.566,16.433,11.377,19.156
15534,588,186.33871,1636.233,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,152.40001,0.083333343,119.10001,0.089111336,9.574,16.45,11.387,19.176
15535,588,186.33871,1634.0381,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.584,16.467,11.397,19.196
15536,588,186.33871,1634.0381,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.593,16.485,11.408,19.216
15537,588,186.33871,1622.196,656.87292,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.602,16.503,11.419,19.236
15538,588,186.33871,1622.196,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.503798,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.612,16.521,11.429,19.257
15539,588,186.40529,1617.4071,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.622,16.539,11.44,19.277
15540,588,186.40529,1617.4071,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.631,16.557,11.451,19.298
15541,588,186.29831,1619.6379,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.641,16.575,11.462,19.319
15542,588,186.29831,1619.6379,658.29205,3002.0112,349.60001,37.826477,578.59998,260.80002,3.303313,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,119.10001,0.089111336,9.651,16.593,11.474,19.34
15543,588,186.29831,1608.182,658.95428,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.661,16.612,11.485,19.361
15544,588,186.29831,1608.182,658.95428,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.672,16.63,11.497,19.382
15545,588,186.2301,1606.3871,657.44061,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.682,16.649,11.508,19.403
15546,588,186.2301,1606.3871,657.44061,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.692,16.668,11.52,19.425
15547,588,186.2301,1604.9751,656.11603,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.703,16.687,11.531,19.446
15548,588,186.2301,1604.9751,656.11603,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.713,16.706,11.543,19.467
15549,588,186.2301,1603.28,657.62976,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.724,16.725,11.555,19.489
15550,588,186.2301,1603.28,657.62976,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.734,16.744,11.567,19.51
15551,588,186.2301,1602.3231,655.73761,3002.0112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.083333343,120.1,0.089111336,9.745,16.763,11.579,19.532
15552,587.90002,186.2301,1602.3231,655.73761,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.756,16.782,11.591,19.554
15553,587.90002,186.2218,1595.3151,656.49438,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.767,16.802,11.603,19.576
15554,587.90002,186.2218,1595.3151,656.49438,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.777,16.821,11.615,19.597
15555,587.90002,186.17841,1593.8411,657.81897,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.788,16.84,11.627,19.619
15556,587.90002,186.17841,1593.8411,657.81897,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.799,16.86,11.639,19.641
15557,587.90002,186.17841,1604.454,658.19739,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.81,16.879,11.651,19.663
15558,587.90002,186.17841,1604.454,658.19739,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.821,16.899,11.664,19.685
15559,587.90002,186.17841,1592.1741,658.19739,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.832,16.919,11.676,19.707
15560,587.90002,186.17841,1592.1741,658.19739,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.843,16.939,11.688,19.729
15561,587.90002,186.17841,1592.1741,658.95428,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.855,16.958,11.701,19.751
15562,587.90002,186.17841,1601.6169,658.95428,3001.7112,349.60001,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.866,16.978,11.713,19.774
15563,587.90002,186.17201,1601.6169,658.95428,3001.7112,350.19998,37.826477,578.59998,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.877,16.998,11.726,19.796
15564,587.90002,186.17201,1590.2711,658.95428,3001.7112,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.888,17.018,11.739,19.818
15565,587.90002,186.17201,1590.2711,657.72443,3001.7112,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.9,17.038,11.751,19.84
15566,587.90002,186.17201,1592.8939,657.72443,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.911,17.058,11.764,19.863
15567,587.90002,186.17201,1592.8939,657.72443,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.922,17.079,11.777,19.885
15568,587.90002,186.05841,1587.104,657.72443,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.934,17.099,11.789,19.907
15569,587.90002,186.05841,1587.104,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,120.1,0.089111336,9.945,17.119,11.802,19.93
15570,587.90002,186.05841,1585.863,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,9.957,17.139,11.815,19.952
15571,587.90002,186.05841,1585.863,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,9.968,17.16,11.828,19.975
15572,587.90002,186.05841,1595.1,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,9.98,17.18,11.841,19.997
15573,587.90002,185.9055,1595.1,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,9.991,17.201,11.854,20.02
15574,587.90002,185.9055,1584.8201,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.003,17.221,11.866,20.042
15575,587.90002,185.9055,1584.8201,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.015,17.242,11.879,20.065
15576,587.90002,185.9055,1591.7429,658.29205,3001.3472,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.027,17.262,11.893,20.088
15577,587.90002,185.82561,1591.7429,658.29205,3000.7302,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.038,17.283,11.906,20.11
15578,587.90002,185.82561,1598.5769,658.29205,3000.7302,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.05,17.304,11.919,20.133
15579,587.90002,185.82561,1598.5769,658.29205,3000.7302,350.19998,37.826477,578.69995,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.062,17.324,11.932,20.156
15580,587.90002,185.7516,1600.3359,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.074,17.345,11.945,20.178
15581,587.90002,185.7516,1600.3359,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.086,17.366,11.958,20.201
15582,588,185.6763,1597.312,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.098,17.387,11.972,20.224
15583,588,185.6763,1597.312,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.109,17.408,11.985,20.247
15584,587.90002,185.55481,1597.6089,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.121,17.429,11.998,20.27
15585,587.90002,185.55481,1597.6089,658.10284,3000.7302,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.133,17.45,12.012,20.292
15586,587.90002,185.55481,1598.215,658.10284,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.145,17.471,12.025,20.315
15587,587.90002,185.3833,1598.215,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.158,17.492,12.038,20.338
15588,587.90002,185.3833,1598.0371,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.17,17.513,12.052,20.361
15589,588,185.3833,1598.0371,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.182,17.534,12.065,20.384
15590,588,185.3833,1596.6201,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.194,17.556,12.079,20.407
15591,587.90002,185.11151,1596.6201,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.206,17.577,12.092,20.43
15592,587.90002,185.11151,1596.4761,656.39984,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.218,17.598,12.106,20.453
15593,587.90002,184.9436,1596.4761,656.77826,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.231,17.62,12.12,20.476
15594,587.90002,184.9436,1596.4761,656.77826,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.243,17.641,12.133,20.499
15595,587.90002,184.9436,1596.281,656.77826,3000.196,350.19998,37.826477,578.79999,260.80002,3.290292,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.255,17.663,12.147,20.522
15596,587.90002,184.76801,1596.281,656.77826,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.268,17.684,12.161,20.545
15597,587.90002,184.70091,1595.973,656.30524,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.28,17.706,12.175,20.568
15598,587.90002,184.55791,1595.973,656.30524,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.293,17.727,12.189,20.592
15599,587.90002,184.55791,1598.7749,656.30524,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.305,17.749,12.202,20.615
15600,587.90002,184.55791,1598.7749,656.30524,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.318,17.77,12.216,20.638
15601,587.90002,184.33231,1600.474,656.21063,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.33,17.792,12.23,20.661
15602,587.90002,184.33231,1600.474,656.21063,3000.196,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.343,17.814,12.244,20.684
15603,587.90002,184.33231,1601.6649,656.21063,2999.6372,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,151.8,0.081561051,121.1,0.089111336,10.355,17.836,12.258,20.708
15604,587.90002,184.13751,1601.6649,653.75085,2999.6372,350.19998,37.826477,578.79999,260.80002,3.3134398,387,5.0379772,421.09998,1.5065099,329.69998,0.76329207,251.59999,0.38431722,152.7,0.081561051,121.1,0.089111336,10.368,17.858,12.272,20.731
